aptNm,umdNm,price,area_m2,floor,cdealType,__lawd_cd__,__deal_ym__,date
자연앤자이1단지,이의동,71500,116.43,1,,41117,201705,2017-05-11
자연앤자이2단지,이의동,86400,125.41,11,,41117,201705,2017-05-13
삼성1,원천동,16200,49.14,10,,41117,201705,2017-05-22
광교LAKEPARK한양수자인,하동,48000,84.7654,12,,41117,201705,2017-05-14
삼성1,원천동,15700,49.14,14,,41117,201705,2017-05-10
자연앤힐스테이트,이의동,65300,84.28,11,,41117,201705,2017-05-02
광교호반베르디움,원천동,43200,59.9306,25,,41117,201705,2017-05-15
광교호반베르디움,원천동,41250,59.983,19,,41117,201705,2017-05-13
자연앤힐스테이트,이의동,68900,84.55,31,,41117,201705,2017-05-20
광교호반베르디움,원천동,41600,59.9306,30,,41117,201705,2017-05-01
광교2차e편한세상,이의동,53800,84.9175,1,,41117,201705,2017-05-09
래미안광교,이의동,73000,136.32,2,,41117,201705,2017-05-19
광교호반베르디움,원천동,57500,84.983,17,,41117,201705,2017-05-17
광교 해모로 아파트,이의동,45000,84.66,9,,41117,201705,2017-05-18
자연앤힐스테이트,이의동,63800,84.49,17,,41117,201705,2017-05-04
원천레이크파크,원천동,25750,59.99,15,,41117,201705,2017-05-01
광교대광로제비앙,이의동,45971,84.5282,4,,41117,201705,2017-05-15
광교호수마을호반써밋,하동,59500,84.85,33,,41117,201705,2017-05-08
자연앤힐스테이트,이의동,72900,84.68,26,,41117,201705,2017-05-15
자연앤힐스테이트,이의동,63900,84.28,5,,41117,201705,2017-05-02
광교LAKEPARK한양수자인,하동,45000,84.8442,13,,41117,201705,2017-05-11
주공,원천동,16500,41.3,1,,41117,201705,2017-05-02
광교e편한세상,이의동,81500,120.0331,15,,41117,201705,2017-05-01
래미안광교,이의동,80700,120.97,6,,41117,201706,2017-06-11
광교호수마을호반써밋,하동,63000,84.85,19,,41117,201706,2017-06-09
자연앤힐스테이트,이의동,66000,84.5,35,,41117,201706,2017-06-23
원천신미주,원천동,23800,84.89,7,,41117,201706,2017-06-28
자연앤힐스테이트,이의동,74000,84.37,7,,41117,201706,2017-06-29
광교호수마을호반써밋,하동,64800,84.85,25,,41117,201706,2017-06-16
광교호반베르디움,원천동,41500,59.9306,19,,41117,201706,2017-06-17
광교호수마을호반써밋,하동,71500,111.08,15,,41117,201706,2017-06-22
자연앤자이3단지,이의동,70000,101.93,10,,41117,201706,2017-06-27
원천신미주,원천동,23600,84.89,8,,41117,201706,2017-06-14
자연앤힐스테이트,이의동,68000,84.5,8,,41117,201706,2017-06-24
광교e편한세상,이의동,81000,101.933,11,,41117,201706,2017-06-30
광교e편한세상,이의동,78000,119.7187,4,,41117,201706,2017-06-17
주공,원천동,26600,61.52,8,,41117,201706,2017-06-17
자연앤힐스테이트,이의동,64800,84.41,2,,41117,201706,2017-06-24
광교 해모로 아파트,이의동,44200,74.58,13,,41117,201706,2017-06-19
자연앤힐스테이트,이의동,70000,84.63,17,,41117,201706,2017-06-08
원천레이크파크,원천동,25500,59.99,5,,41117,201706,2017-06-17
광교호반베르디움,원천동,42800,59.9718,12,,41117,201706,2017-06-08
광교호반베르디움,원천동,43300,59.9306,14,,41117,201706,2017-06-29
광교호반베르디움,이의동,53000,84.265,9,,41117,201706,2017-06-10
광교호반베르디움,이의동,51500,84.265,13,,41117,201706,2017-06-17
광교호수마을호반써밋,하동,63000,84.85,26,,41117,201706,2017-06-06
광교e편한세상,이의동,84800,120.7597,34,,41117,201706,2017-06-06
광교e편한세상,이의동,78500,100.9289,17,,41117,201706,2017-06-17
삼성1,원천동,15000,49.14,10,,41117,201706,2017-06-16
광교e편한세상,이의동,84500,120.7597,7,,41117,201706,2017-06-14
광교역참누리포레스트,이의동,39800,59.6129,1,,41117,201706,2017-06-17
주공,원천동,18300,41.3,9,,41117,201706,2017-06-21
원천레이크파크,원천동,23800,59.8,7,,41117,201706,2017-06-27
광교호수마을호반써밋,하동,59500,84.85,14,,41117,201706,2017-06-28
광교호수마을호반써밋,하동,55000,84.94,11,,41117,201706,2017-06-05
광교e편한세상,이의동,79000,101.9421,10,,41117,201706,2017-06-19
광교e편한세상,이의동,84500,119.7187,11,,41117,201706,2017-06-17
원천레이크파크,원천동,25500,59.99,16,,41117,201706,2017-06-13
광교역참누리포레스트,이의동,39700,59.5653,6,,41117,201706,2017-06-21
광교e편한세상,이의동,85000,120.7597,17,,41117,201706,2017-06-21
광교e편한세상,이의동,85500,119.7187,17,,41117,201706,2017-06-02
광교호반베르디움,원천동,41950,59.9306,5,,41117,201706,2017-06-03
삼성1,원천동,15500,49.14,13,,41117,201706,2017-06-19
주공,원천동,21000,49.94,13,,41117,201706,2017-06-10
삼성1,원천동,15000,49.14,2,,41117,201706,2017-06-26
래미안광교,이의동,129000,154.78,34,,41117,201706,2017-06-19
광교LAKEPARK한양수자인,하동,48400,84.804,17,,41117,201706,2017-06-10
원천레이크파크,원천동,33000,84.79,10,,41117,201706,2017-06-05
광교역참누리포레스트,이의동,39750,59.6129,4,,41117,201706,2017-06-14
광교역참누리포레스트,이의동,38300,59.5477,2,,41117,201706,2017-06-15
광교역참누리포레스트,이의동,40500,59.5477,5,,41117,201706,2017-06-10
원천레이크파크,원천동,24450,59.8,6,,41117,201706,2017-06-17
광교역참누리포레스트,이의동,40000,59.5477,2,,41117,201706,2017-06-13
자연앤힐스테이트,이의동,69000,84.63,16,,41117,201706,2017-06-24
광교호반베르디움,원천동,41600,59.9306,22,,41117,201706,2017-06-17
자연앤힐스테이트,이의동,68000,84.5,19,,41117,201706,2017-06-06
광교e편한세상,이의동,84500,120.7597,7,,41117,201706,2017-06-08
광교LAKEPARK한양수자인,하동,47000,84.7654,8,,41117,201706,2017-06-18
주공,원천동,18300,41.3,3,,41117,201706,2017-06-03
광교e편한세상,이의동,75000,101.8467,12,,41117,201706,2017-06-25
광교호반베르디움,원천동,43000,59.9718,30,,41117,201706,2017-06-16
자연앤힐스테이트,이의동,74500,84.53,21,,41117,201706,2017-06-15
자연앤힐스테이트,이의동,69500,84.37,7,,41117,201706,2017-06-10
광교호수마을호반써밋,하동,73500,111.08,21,,41117,201706,2017-06-10
광교호수마을호반써밋,하동,72500,111.08,34,,41117,201706,2017-06-09
원천레이크파크,원천동,24900,59.99,5,,41117,201706,2017-06-30
래미안광교,이의동,70000,97.4,11,,41117,201706,2017-06-02
자연앤자이2단지,이의동,80000,101.41,3,,41117,201706,2017-06-19
래미안광교,이의동,79000,120.97,26,,41117,201706,2017-06-12
주공,원천동,18100,41.3,3,,41117,201706,2017-06-28
광교e편한세상,이의동,73300,101.1899,12,,41117,201706,2017-06-10
자연앤힐스테이트,이의동,59800,84.28,1,,41117,201706,2017-06-01
자연앤힐스테이트,이의동,69700,84.37,10,,41117,201706,2017-06-23
광교e편한세상,이의동,81700,120.7597,34,,41117,201706,2017-06-10
광교e편한세상,이의동,70500,101.1899,4,,41117,201706,2017-06-07
래미안광교,이의동,70500,97.4,18,,41117,201706,2017-06-08
래미안광교,이의동,78800,120.97,19,,41117,201706,2017-06-02
자연앤자이3단지,이의동,78000,101.67,27,,41117,201706,2017-06-24
자연앤힐스테이트,이의동,69000,84.49,8,,41117,201706,2017-06-09
광교호수마을호반써밋,하동,61000,84.85,16,,41117,201706,2017-06-02
광교2차e편한세상,이의동,56300,84.6861,15,,41117,201706,2017-06-03
자연앤힐스테이트,이의동,68500,84.41,9,,41117,201706,2017-06-29
자연앤힐스테이트,이의동,74000,84.68,33,,41117,201706,2017-06-16
광교e편한세상,이의동,78000,101.9421,20,,41117,201706,2017-06-30
자연앤힐스테이트,이의동,67500,84.41,8,,41117,201706,2017-06-17
자연앤힐스테이트,이의동,66300,84.46,2,,41117,201706,2017-06-05
자연앤자이1단지,이의동,78500,116.35,25,,41117,201706,2017-06-19
주공,원천동,21500,49.94,12,,41117,201706,2017-06-17
주공,원천동,21800,49.94,5,,41117,201706,2017-06-15
광교LAKEPARK한양수자인,하동,48400,84.8442,21,,41117,201706,2017-06-25
광교호반베르디움,이의동,52000,84.265,13,,41117,201706,2017-06-08
광교2차e편한세상,이의동,55000,84.6861,6,,41117,201706,2017-06-28
주공,원천동,13000,32.39,15,,41117,201706,2017-06-26
광교e편한세상,이의동,82800,119.6158,8,,41117,201706,2017-06-03
원천레이크파크,원천동,24150,59.8,8,,41117,201706,2017-06-27
광교호반베르디움,원천동,41500,59.9306,16,,41117,201706,2017-06-01
광교한양수자인,이의동,55400,84.1638,15,,41117,201706,2017-06-28
광교호반베르디움,원천동,43800,59.9306,20,,41117,201706,2017-06-08
광교호반베르디움,원천동,42000,59.9831,14,,41117,201706,2017-06-02
자연앤힐스테이트,이의동,59900,84.49,1,,41117,201706,2017-06-10
광교한양수자인,이의동,47000,84.247,1,,41117,201706,2017-06-09
자연앤힐스테이트,이의동,67000,84.41,6,,41117,201706,2017-06-15
광교호반베르디움,원천동,42300,59.9831,8,,41117,201706,2017-06-17
광교e편한세상,이의동,79500,120.594,7,,41117,201706,2017-06-10
광교시티아이,이의동,34500,43.85,7,,41117,201706,2017-06-16
광교역참누리포레스트,이의동,39800,59.5477,6,,41117,201706,2017-06-03
주공,원천동,13800,32.39,7,,41117,201706,2017-06-05
광교호반베르디움,이의동,59500,117.643,14,,41117,201706,2017-06-16
광교LAKEPARK한양수자인,하동,48400,84.7654,12,,41117,201706,2017-06-05
광교e편한세상,이의동,84000,120.594,36,,41117,201706,2017-06-17
주공,원천동,14500,32.39,7,,41117,201706,2017-06-20
광교역참누리포레스트,이의동,39500,59.5477,2,,41117,201706,2017-06-28
광교e편한세상,이의동,77500,120.594,8,,41117,201706,2017-06-05
삼성1,원천동,15500,49.14,3,,41117,201706,2017-06-13
원천신미주,원천동,16500,59.94,20,,41117,201706,2017-06-19
광교호반베르디움,원천동,41900,59.983,19,,41117,201706,2017-06-24
주공,원천동,19600,41.3,11,,41117,201706,2017-06-20
광교호반베르디움,원천동,42800,59.9718,18,,41117,201706,2017-06-21
광교호반베르디움,원천동,42700,59.9718,10,,41117,201706,2017-06-14
삼성1,원천동,15500,49.14,4,,41117,201706,2017-06-01
주공,원천동,14000,32.39,14,,41117,201706,2017-06-22
자연앤자이3단지,이의동,77000,101.67,25,,41117,201706,2017-06-21
원천레이크파크,원천동,23500,59.99,20,,41117,201706,2017-06-03
광교호반베르디움,원천동,42300,59.9718,10,,41117,201706,2017-06-15
광교호반베르디움,원천동,41900,59.9306,11,,41117,201706,2017-06-14
원천레이크파크,원천동,33000,84.79,18,,41117,201706,2017-06-12
주공,원천동,22700,49.94,14,,41117,201706,2017-06-12
주공,원천동,14000,32.39,6,,41117,201706,2017-06-13
광교호반베르디움,원천동,41500,59.9306,6,,41117,201706,2017-06-01
자연앤힐스테이트,이의동,66800,84.28,9,,41117,201706,2017-06-03
광교호반베르디움,원천동,43500,59.983,30,,41117,201706,2017-06-10
광교호반베르디움,원천동,42500,59.9718,13,,41117,201706,2017-06-02
자연앤힐스테이트,이의동,67500,84.28,10,,41117,201706,2017-06-13
자연앤자이1단지,이의동,82000,116.43,28,,41117,201706,2017-06-10
자연앤힐스테이트,이의동,70800,84.49,18,,41117,201706,2017-06-12
광교e편한세상,이의동,70000,101.1899,19,,41117,201706,2017-06-10
자연앤자이2단지,이의동,120000,169.71,26,,41117,201706,2017-06-10
주공,원천동,14800,32.39,9,,41117,201706,2017-06-09
주공,원천동,26800,66.38,13,,41117,201706,2017-06-09
원천레이크파크,원천동,25800,59.99,9,,41117,201706,2017-06-10
광교호반베르디움,원천동,41500,59.9718,7,,41117,201706,2017-06-03
광교호반베르디움,원천동,40900,59.983,8,,41117,201706,2017-06-03
자연앤힐스테이트,이의동,69400,84.37,9,,41117,201706,2017-06-06
자연앤힐스테이트,이의동,68300,84.46,8,,41117,201706,2017-06-03
광교호수마을호반써밋,하동,71000,111.08,22,,41117,201706,2017-06-03
주공,원천동,20400,49.94,14,,41117,201706,2017-06-05
수양,원천동,12200,55.53,4,,41117,201706,2017-06-03
광교2차e편한세상,이의동,56900,84.6861,9,,41117,201706,2017-06-01
자연앤힐스테이트,이의동,72000,84.49,19,,41117,201707,2017-07-29
광교e편한세상,이의동,73500,100.8028,9,,41117,201707,2017-07-19
광교호수마을호반써밋,하동,60000,84.96,24,,41117,201707,2017-07-31
광교시티아이,이의동,32800,43.85,4,,41117,201707,2017-07-30
광교시티아이,이의동,32500,43.85,3,,41117,201707,2017-07-24
래미안광교,이의동,82500,136.32,20,,41117,201707,2017-07-07
광교호수마을호반써밋,하동,74800,111.65,23,,41117,201707,2017-07-22
광교LAKEPARK한양수자인,하동,48500,84.8442,23,,41117,201707,2017-07-24
광교e편한세상,이의동,88000,119.7187,15,,41117,201707,2017-07-29
광교e편한세상,이의동,78000,100.9289,27,,41117,201707,2017-07-26
광교e편한세상,이의동,79000,100.9289,5,,41117,201707,2017-07-29
광교e편한세상,이의동,85000,120.7597,21,,41117,201707,2017-07-18
자연앤힐스테이트,이의동,65400,84.28,6,,41117,201707,2017-07-14
자연앤자이2단지,이의동,86500,125.41,19,,41117,201707,2017-07-29
자연앤자이2단지,이의동,87500,125.41,11,,41117,201707,2017-07-20
원천신미주,원천동,22300,84.89,5,,41117,201707,2017-07-01
래미안광교,이의동,68500,97.77,22,,41117,201707,2017-07-26
광교e편한세상,이의동,79500,120.594,25,,41117,201707,2017-07-29
래미안광교,이의동,70400,97.77,16,,41117,201707,2017-07-29
자연앤힐스테이트,이의동,74000,84.68,35,,41117,201707,2017-07-24
자연앤자이3단지,이의동,71000,101.67,1,,41117,201707,2017-07-26
광교호반베르디움,원천동,42000,59.9306,22,,41117,201707,2017-07-08
광교e편한세상,이의동,81000,100.9289,15,,41117,201707,2017-07-30
광교호수마을호반써밋,하동,54400,84.96,4,,41117,201707,2017-07-15
광교e편한세상,이의동,81500,119.7187,26,,41117,201707,2017-07-30
광교e편한세상,이의동,76000,100.9052,4,,41117,201707,2017-07-22
광교호수마을호반써밋,하동,60000,84.85,13,,41117,201707,2017-07-08
광교e편한세상,이의동,78000,101.933,11,,41117,201707,2017-07-23
광교호반베르디움,이의동,53000,84.346,9,,41117,201707,2017-07-31
광교e편한세상,이의동,84900,119.7187,10,,41117,201707,2017-07-19
원천레이크파크,원천동,21000,49.95,10,,41117,201707,2017-07-12
자연앤자이2단지,이의동,82500,101.41,4,,41117,201707,2017-07-26
광교호반베르디움,원천동,58500,84.9424,27,,41117,201707,2017-07-10
자연앤힐스테이트,이의동,71500,84.39,4,,41117,201707,2017-07-25
광교e편한세상,이의동,79500,120.0331,16,,41117,201707,2017-07-22
광교e편한세상,이의동,86500,120.7597,17,,41117,201707,2017-07-29
광교e편한세상,이의동,86500,120.7597,20,,41117,201707,2017-07-29
자연앤힐스테이트,이의동,69000,84.49,15,,41117,201707,2017-07-07
광교호반베르디움,원천동,43680,59.9831,26,,41117,201707,2017-07-22
광교호반베르디움,원천동,43300,59.9831,13,,41117,201707,2017-07-29
광교역참누리포레스트,이의동,41000,59.5477,7,,41117,201707,2017-07-10
광교역참누리포레스트,이의동,40500,59.5477,7,,41117,201707,2017-07-09
광교e편한세상,이의동,74000,100.8028,7,,41117,201707,2017-07-26
자연앤힐스테이트,이의동,69700,84.49,27,,41117,201707,2017-07-27
자연앤힐스테이트,이의동,71000,84.63,4,,41117,201707,2017-07-28
광교호반베르디움,원천동,42900,59.9831,24,,41117,201707,2017-07-12
래미안광교,이의동,69000,97.4,8,,41117,201707,2017-07-15
광교호반베르디움,원천동,42200,59.9306,14,,41117,201707,2017-07-21
자연앤힐스테이트,이의동,70000,84.46,4,,41117,201707,2017-07-15
자연앤힐스테이트,이의동,68000,84.63,7,,41117,201707,2017-07-01
광교호반베르디움,이의동,53000,84.583,10,,41117,201707,2017-07-15
주공,원천동,14300,32.39,10,,41117,201707,2017-07-05
래미안광교,이의동,66500,97.77,2,,41117,201707,2017-07-20
삼성1,원천동,14000,49.14,15,,41117,201707,2017-07-31
광교e편한세상,이의동,79800,100.9289,17,,41117,201707,2017-07-01
광교2차e편한세상,이의동,56500,84.6861,11,,41117,201707,2017-07-05
자연앤자이1단지,이의동,73500,116.35,2,,41117,201707,2017-07-22
자연앤자이1단지,이의동,78000,116.35,6,,41117,201707,2017-07-28
주공,원천동,19000,41.3,2,,41117,201707,2017-07-28
삼성1,원천동,15650,49.14,11,,41117,201707,2017-07-16
광교e편한세상,이의동,73800,101.1899,26,,41117,201707,2017-07-27
원천레이크파크,원천동,25800,59.99,17,,41117,201707,2017-07-15
광교e편한세상,이의동,79700,101.933,12,,41117,201707,2017-07-15
광교호반베르디움,원천동,43500,59.9306,10,,41117,201707,2017-07-28
래미안광교,이의동,69700,97.4,4,,41117,201707,2017-07-04
광교e편한세상,이의동,75000,100.9289,1,,41117,201707,2017-07-10
원천레이크파크,원천동,24100,59.8,8,,41117,201707,2017-07-29
자연앤힐스테이트,이의동,70000,84.41,11,,41117,201707,2017-07-30
래미안광교,이의동,68600,97.77,3,,41117,201707,2017-07-28
자연앤힐스테이트,이의동,68500,84.41,7,,41117,201707,2017-07-22
광교e편한세상,이의동,85000,120.594,32,,41117,201707,2017-07-22
자연앤자이2단지,이의동,74500,101.26,4,,41117,201707,2017-07-20
